Time (s),Sprung Accel (m/s^2),Unsprung Accel (m/s^2), Spring Force (N), Damper Force (N), Tire force(N)
4.210000,-1.283776,0.854718,285.926493,99.206227,388.774238
4.220000,-1.098292,1.665676,293.979973,35.507576,290.734370
4.230000,-0.851594,2.109029,293.658064,-38.179986,189.805729
4.240000,-0.568377,2.362053,284.308774,-113.795530,85.904517
4.250000,-0.279918,2.175217,266.238366,-182.262986,1.137726
4.260000,-0.033601,1.430186,241.094686,-231.014470,-43.192314
4.270000,0.147350,0.723441,211.628753,-255.833887,-67.464017
4.280000,0.293524,0.680188,180.094753,-268.152097,-111.409466
4.290000,0.447285,1.022886,147.087489,-281.272895,-176.256502
4.300000,0.602300,0.947624,112.494351,-293.184474,-222.160966
4.310000,0.708295,0.185947,77.320729,-289.809256,-219.712206
4.320000,0.724492,-0.840793,44.108198,-261.455861,-175.112491
4.330000,0.648885,-1.665526,15.797021,-210.462493,-109.709310
4.340000,0.511404,-2.021277,-5.551197,-147.869953,-46.110521
4.350000,0.364467,-1.691402,-19.540184,-89.799798,-12.017839
4.360000,0.266257,-0.760182,-27.752208,-52.124918,-22.859632
4.370000,0.238565,0.076586,-33.006208,-38.563149,-53.121348
4.380000,0.239178,0.064910,-37.387647,-34.365882,-53.144657
4.390000,0.200723,-0.684425,-40.710301,-19.506662,-5.525679
4.400000,0.102201,-1.277282,-41.234501,10.574073,54.756652
4.410000,-0.011604,-1.068066,-37.943719,41.424954,82.365982
4.420000,-0.077540,-0.215287,-31.925857,55.187864,63.635288
4.430000,-0.062725,0.759538,-25.798935,44.616456,12.141928
4.440000,0.027854,1.489911,-22.285540,13.929432,-53.127692
4.450000,0.164330,1.777192,-23.150842,-26.148079,-112.782924
4.460000,0.304973,1.565225,-28.707910,-62.784005,-150.216426
4.470000,0.418076,1.127903,-37.945434,-87.477276,-167.729271
4.480000,0.506925,0.975428,-49.487303,-102.590104,-190.457221
4.490000,0.606209,1.339696,-62.842745,-119.019993,-240.960188
4.500000,0.744635,1.896563,-78.738523,-144.652072,-313.641505
4.510000,0.912944,2.113828,-98.137635,-175.745482,-380.401168
4.520000,1.069391,1.754984,-120.939142,-199.878226,-416.171504
4.530000,1.171361,1.008431,-145.549611,-205.858634,-415.592788
4.540000,1.203159,0.288530,-169.561377,-191.386203,-392.960502
4.550000,1.183161,-0.041633,-190.934670,-164.013719,-371.555751
4.560000,1.148069,0.083518,-208.866996,-135.553654,-366.774800
4.570000,1.123659,0.363852,-223.754516,-113.343034,-373.130689
4.580000,1.104030,0.375387,-236.267682,-94.941406,-368.690060
4.590000,1.056965,-0.080860,-246.284120,-70.805492,-333.289032
4.600000,0.948345,-0.872021,-252.511565,-31.992072,-261.747666
4.610000,0.764001,-1.685237,-252.978710,23.778460,-164.041642
4.620000,0.517125,-2.212936,-245.954769,90.817216,-59.050452
4.630000,0.241720,-2.291018,-230.754617,158.238579,34.157794
4.640000,-0.023606,-1.978013,-208.045252,215.127057,105.479417
4.650000,-0.250928,-1.463643,-179.555801,254.834183,154.588537
4.660000,-0.425554,-0.873881,-147.515852,275.182124,182.611987
4.670000,-0.541083,-0.271582,-114.240238,276.565044,190.478026
4.680000,-0.602194,0.180958,-81.815103,262.473258,187.468396
4.690000,-0.628461,0.325542,-51.660896,240.199153,187.621617
4.700000,-0.637838,0.339326,-24.346468,215.697747,188.647120
4.710000,-0.622012,0.633828,-0.205638,186.809163,168.430012
4.720000,-0.555277,1.243032,19.802859,146.780267,116.760713
4.730000,-0.436522,1.634241,34.307727,96.648980,58.282433
4.740000,-0.305777,1.392772,42.823226,48.909785,25.852250
4.750000,-0.206306,0.799509,46.453152,15.438621,20.701127
4.760000,-0.145035,0.392823,47.026777,-3.516246,19.765783
4.770000,-0.106189,0.209267,45.903599,-14.046829,15.953895
4.780000,-0.090396,-0.131725,43.982275,-16.863573,27.281972
4.790000,-0.117579,-0.735512,42.479266,-7.205434,65.320298
4.800000,-0.193509,-1.231613,42.972925,15.079709,114.555894
4.810000,-0.290156,-1.228382,46.447925,40.598865,147.184208
4.820000,-0.361152,-0.679479,52.434893,55.910671,145.522113
4.830000,-0.371129,0.132147,59.088938,52.249721,111.082926
4.840000,-0.318719,0.727660,64.159037,31.456677,65.978278
4.850000,-0.242486,0.682162,66.337346,6.408385,43.124177
4.860000,-0.196678,0.037554,66.136173,-7.132863,58.704632
4.870000,-0.206944,-0.629897,65.420419,-3.337228,94.181177
4.880000,-0.252166,-0.813929,65.851762,9.798164,118.637256
4.890000,-0.296621,-0.633023,67.816274,21.170081,125.643220
4.900000,-0.330912,-0.554340,70.864621,28.409056,134.002433
4.910000,-0.372638,-0.768333,74.817655,36.973678,158.573231
4.920000,-0.440313,-1.135284,80.186107,51.907923,198.996693
4.930000,-0.541021,-1.523547,87.841675,74.464630,251.446557
4.940000,-0.670511,-1.807060,98.590811,102.562553,308.567826
4.950000,-0.805358,-1.702798,112.682671,128.924722,349.237022
4.960000,-0.902525,-1.046803,129.166772,141.590845,351.391905
4.970000,-0.926256,-0.131188,145.795146,132.081756,316.859990
4.980000,-0.872224,0.627206,159.911298,101.756011,263.862384
4.990000,-0.752930,1.225485,169.388139,56.490740,196.792984
5.000000,-0.572802,1.853454,172.648373,-0.807873,108.253398
5.010000,-0.341240,2.279475,168.461607,-66.089700,12.261294
5.020000,-0.101364,2.013238,156.624548,-126.215419,-53.768033
5.030000,0.085871,1.097532,138.834395,-164.595773,-71.534426
5.040000,0.194258,0.227434,118.142926,-176.420448,-65.045504
5.050000,0.252171,-0.032548,97.131292,-172.782661,-70.443306
5.060000,0.307387,0.240102,76.665042,-168.881052,-100.156372
5.070000,0.386830,0.646720,56.216496,-172.265403,-144.479406
5.080000,0.487286,0.870502,34.966596,-181.152258,-187.430624
5.090000,0.581410,0.674026,12.750211,-187.173079,-208.693315
5.100000,0.627801,-0.027410,-9.370055,-178.970344,-190.455526
5.110000,0.600454,-0.839970,-29.246047,-150.890062,-142.561558
5.120000,0.526338,-0.993348,-44.989740,-112.911599,-110.264667
5.130000,0.481768,-0.110086,-56.805349,-87.725161,-136.831109
5.140000,0.531777,1.246664,-67.416942,-92.116170,-217.497870
5.150000,0.668661,2.017136,-80.208016,-120.390358,-299.794506
5.160000,0.814690,1.626916,-96.562587,-147.844323,-330.649620
5.170000,0.887600,0.483073,-114.822965,-151.456996,-301.670430
5.180000,0.867374,-0.428653,-131.762566,-128.449782,-252.551316
5.190000,0.806041,-0.418167,-145.200882,-96.611377,-233.207890
5.200000,0.775362,0.336118,-155.474603,-77.133937,-259.294006
5.210000,0.802186,1.020198,-164.607201,-76.048554,-301.502154
5.220000,0.849921,0.973011,-174.124268,-80.852135,-316.459609
5.230000,0.856236,0.214568,-183.554186,-73.316658,-284.217621
5.240000,0.783692,-0.731955,-190.731878,-44.375726,-216.857421
5.250000,0.640098,-1.345520,-193.290327,1.260907,-141.527879
5.260000,0.463882,-1.428833,-190.006456,50.841837,-80.387417
5.270000,0.292635,-1.183088,-181.150962,93.360501,-36.540382
5.280000,0.135379,-1.053357,-167.760613,127.146832,7.966282
5.290000,-0.027818,-1.282057,-150.499974,158.845411,71.263589
5.300000,-0.211839,-1.563404,-129.281311,192.833025,144.024102
5.310000,-0.395429,-1.391587,-104.145520,222.774297,195.416944
5.320000,-0.536740,-0.750273,-76.307642,237.329710,210.721297
5.330000,-0.615622,-0.107665,-47.952578,232.639188,205.262881
5.340000,-0.644259,0.245289,-21.083770,214.361404,196.868396
5.350000,-0.644587,0.357288,3.169720,190.206381,190.642566
5.360000,-0.642762,0.127418,24.601484,168.227003,200.077415
5.370000,-0.679718,-0.648974,44.166734,159.748697,248.441168
5.380000,-0.785594,-1.578503,64.006515,171.671777,327.274553
5.390000,-0.932623,-1.788108,86.070538,193.716310,386.210566
5.400000,-1.049183,-1.091491,110.232228,204.522584,392.503800
5.410000,-1.094404,-0.297299,134.340566,193.980681,370.498897
5.420000,-1.085324,0.033956,156.196765,169.400484,352.303984
5.430000,-1.041353,0.312047,174.635990,137.769855,325.226899
5.440000,-0.949452,0.900582,188.684886,96.150854,267.838198
5.450000,-0.806172,1.325609,197.069739,44.781933,201.233726
5.460000,-0.643703,1.236593,199.212911,-6.101989,152.633638
5.470000,-0.479533,1.224709,195.586278,-51.726368,100.085020
5.480000,-0.287061,1.736348,186.374830,-100.256660,13.655559
5.490000,-0.057542,2.049177,170.966699,-153.704146,-75.714918
5.500000,0.156162,1.468916,149.648103,-196.496556,-117.779454
5.510000,0.309982,0.736829,124.549865,-217.544378,-132.682038
5.520000,0.438374,0.885128,97.677855,-229.190180,-180.536893
5.530000,0.589039,1.352999,69.131336,-245.843111,-251.045556
5.540000,0.724099,0.807204,38.806293,-256.035897,-268.943604
5.550000,0.762385,-0.581820,8.938340,-237.653894,-215.107435
5.560000,0.699814,-1.350970,-16.918920,-193.025378,-156.968940
5.570000,0.610821,-1.057764,-37.076272,-146.170108,-140.294702
5.580000,0.540133,-0.702250,-52.264262,-109.775618,-133.074120
5.590000,0.469439,-0.815217,-63.421298,-77.410408,-104.169626
5.600000,0.387175,-0.833893,-70.695764,-45.456740,-76.067237
5.610000,0.308770,-0.635345,-74.392988,-18.238004,-59.662752
5.620000,0.216893,-0.984920,-74.862128,9.794093,-13.178612
5.630000,0.062916,-1.915895,-71.131274,52.256458,81.249102
5.640000,-0.144529,-2.220282,-61.519663,104.878465,164.003696
5.650000,-0.320299,-1.293524,-46.323528,142.413111,178.217105
5.660000,-0.403576,-0.142238,-28.524680,149.597482,150.900719
5.670000,-0.419995,0.241023,-11.255955,137.254547,137.385520
5.680000,-0.413616,0.284987,4.149409,119.935272,132.381831
5.690000,-0.376038,0.760453,17.106567,95.704868,96.906130
5.700000,-0.282557,1.405289,26.339496,58.427556,35.001574
5.710000,-0.149363,1.586908,30.559285,14.249675,-18.195276
5.720000,-0.012253,1.413650,29.654197,-25.978192,-55.801836
5.730000,0.112382,1.218085,24.424198,-58.138806,-88.006754
5.740000,0.206513,0.715243,16.059761,-78.013777,-95.477721
5.750000,0.229097,-0.340734,6.653936,-75.383089,-53.024064
5.760000,0.162985,-1.268088,-0.821342,-48.074222,12.980193
5.770000,0.061663,-1.171577,-4.396574,-14.102338,42.516614
5.780000,0.009709,-0.156269,-4.874154,1.961576,12.212661
5.790000,0.046205,0.891589,-5.139550,-8.721959,-49.303675
5.800000,0.146229,1.354233,-7.868129,-36.000630,-104.567205
5.810000,0.256043,1.157945,-13.971460,-62.841333,-132.075095
5.820000,0.326963,0.501346,-22.481417,-75.607501,-124.887966
5.830000,0.341921,-0.105504,-31.410196,-71.166053,-101.320025
5.840000,0.335690,-0.008733,-39.334072,-61.372921,-103.784160
5.850000,0.370630,0.816454,-46.778126,-64.410929,-154.331393
5.860000,0.472314,1.571810,-55.793789,-85.900350,-223.989205
5.870000,0.604609,1.620332,-67.918341,-113.464210,-270.692379
5.880000,0.714210,1.137027,-82.839750,-131.423259,-284.812222
5.890000,0.768978,0.446194,-98.833008,-131.860428,-270.881905
5.900000,0.745358,-0.521212,-113.500685,-110.106601,-217.868103
5.910000,0.626660,-1.577316,-123.998116,-63.999751,-129.094540
5.920000,0.445124,-1.886688,-128.015603,-5.521614,-54.639051
5.930000,0.289384,-0.985481,-125.686583,38.871508,-45.936834
5.940000,0.232040,0.392586,-120.047395,50.435380,-92.726170
5.950000,0.267130,1.198418,-114.878428,34.739561,-143.586484
5.960000,0.337449,1.232245,-112.254775,11.020038,-169.871262
5.970000,0.392114,0.826200,-112.101939,-5.532367,-170.123513
5.980000,0.395440,0.063377,-112.946932,-5.685211,-136.356077
5.990000,0.322678,-0.888268,-112.457158,15.653847,-68.254936
6.000000,0.191798,-1.294982,-108.404805,50.865410,-6.363692
6.010000,0.073311,-0.683693,-100.423053,78.429902,3.480922
6.020000,0.022096,0.220015,-90.497244,83.868498,-22.963173
6.030000,0.009563,0.263936,-80.803933,77.935164,-21.925934
6.040000,-0.043948,-0.667756,-71.199171,84.383583,38.741571
6.050000,-0.181765,-1.702765,-59.346570,113.876125,132.540151
6.060000,-0.382721,-2.195848,-42.915797,157.732046,222.010523
6.070000,-0.599186,-2.137170,-21.146740,200.902492,290.721613
6.080000,-0.785853,-1.616008,5.045009,230.710976,327.749182
6.090000,-0.903221,-0.701724,33.419519,237.546895,323.228645
6.100000,-0.933164,0.219198,60.984774,218.964445,289.358725
6.110000,-0.896112,0.674392,85.158373,183.675151,255.258320
6.120000,-0.831361,0.676672,104.767821,144.640353,233.524310
6.130000,-0.760893,0.599911,119.852000,108.415961,213.940644
6.140000,-0.684501,0.619663,130.753494,74.596752,188.141668
6.150000,-0.596515,0.708951,137.635400,41.319104,155.445539
6.160000,-0.487996,0.950106,140.409243,5.989684,108.956131
6.170000,-0.346990,1.336289,138.623318,-34.526304,44.964884
6.180000,-0.181512,1.464257,131.767375,-77.313747,-14.935852
6.190000,-0.033738,0.960239,120.287085,-110.165827,-39.121999
6.200000,0.053120,0.112335,106.139655,-122.075777,-26.740217
6.210000,0.082471,-0.344874,91.754791,-116.496072,-13.531309
6.220000,0.107171,0.005665,78.218891,-110.370177,-36.844549
6.230000,0.188109,0.966029,64.452468,-120.885109,-107.763387
6.240000,0.350657,1.940002,48.011194,-153.208273,-206.718430
6.250000,0.561198,2.193582,26.915752,-195.275256,-287.927213
6.260000,0.735017,1.290558,1.530545,-222.035536,-302.555645
6.270000,0.790255,-0.327681,-24.850743,-212.225683,-244.031904
6.280000,0.717400,-1.509977,-47.725271,-167.494770,-163.381419
6.290000,0.587389,-1.539183,-64.312931,-111.903874,-118.137190
6.300000,0.479600,-0.859463,-74.904053,-68.976032,-114.012757
6.310000,0.412984,-0.400037,-81.431424,-42.463867,-113.622269
6.320000,0.351578,-0.556599,-85.162760,-20.310720,-86.241464
6.330000,0.252715,-1.129526,-85.779904,9.965288,-26.912326
6.340000,0.097011,-1.776981,-81.952926,52.849765,54.799294
6.350000,-0.102318,-2.099344,-72.427799,103.123340,135.693752
6.360000,-0.297427,-1.719469,-57.174056,146.402102,182.071996
6.370000,-0.431804,-0.780560,-38.033484,167.574557,181.825083
6.380000,-0.491262,-0.050306,-17.892859,165.271385,166.374395
6.390000,-0.520645,-0.121654,1.309208,154.884429,178.677682
6.400000,-0.579297,-0.790887,19.772899,154.016287,229.063311
6.410000,-0.691880,-1.477321,39.121588,168.442558,298.478151
6.420000,-0.843230,-1.817452,60.870454,192.098575,364.719006
6.430000,-0.992155,-1.583898,85.352781,212.293603,403.302909
6.440000,-1.079228,-0.609221,111.125280,212.643185,386.520173
6.450000,-1.053615,0.779123,134.964147,181.120497,312.828541
6.460000,-0.916743,1.767676,153.153318,121.869657,221.016189
6.470000,-0.722753,1.942510,163.471282,53.354725,148.710070
6.480000,-0.523878,1.710180,165.888097,-8.724551,94.281951
6.490000,-0.336809,1.510532,161.507699,-60.464978,42.570988
6.500000,-0.168597,1.202584,151.601476,-101.022351,2.443766
6.510000,-0.039948,0.612336,137.779377,-125.795077,-11.105519
6.520000,0.036130,0.029478,122.110803,-132.949819,-7.428458
6.530000,0.069734,-0.308350,106.443698,-127.363868,-1.157327
6.540000,0.071893,-0.585223,91.986471,-113.554295,12.597279
6.550000,0.046855,-0.813171,79.589786,-93.646412,32.951431
6.560000,0.018889,-0.586386,69.571086,-75.237701,32.727581
6.570000,0.027824,0.081745,61.034541,-69.381692,-0.747709
6.580000,0.078619,0.477582,52.349899,-75.935602,-35.565416
6.590000,0.135236,0.328023,42.723416,-83.294079,-46.786916
6.600000,0.186087,0.366362,32.399349,-88.225553,-64.955342
6.610000,0.269830,1.052710,21.026805,-101.975904,-124.620990
6.620000,0.405684,1.619071,7.128266,-128.833573,-196.137564
6.630000,0.544336,1.266203,-10.017400,-153.283436,-225.447065
6.640000,0.628016,0.472033,-29.006525,-159.398312,-215.684751
6.650000,0.658113,0.092477,-47.646543,-149.787443,-207.589743
6.660000,0.659019,-0.081547,-64.638856,-133.066795,-199.582093
6.670000,0.615148,-0.724444,-79.010350,-105.533903,-154.809133
6.680000,0.499282,-1.552029,-88.994490,-60.790184,-77.525330
6.690000,0.337047,-1.708858,-92.965191,-8.149039,-16.497911
6.700000,0.190273,-1.146311,-91.144729,34.062880,5.314589
6.710000,0.094368,-0.472834,-85.458327,57.147780,4.719847
6.720000,0.055798,0.185786,-78.206305,61.466881,-14.416270
6.730000,0.085821,1.037278,-71.679313,45.932879,-65.509601
6.740000,0.183127,1.678207,-68.166702,13.228557,-129.099259
6.750000,0.299817,1.492776,-68.843621,-21.101444,-160.197707
6.760000,0.379105,0.811910,-72.805524,-40.925855,-155.361028
6.770000,0.421769,0.575407,-78.267777,-48.262817,-159.057438
6.780000,0.473905,0.965564,-84.626733,-57.544901,-195.344013
6.790000,0.559550,1.362693,-92.645166,-75.219766,-243.178487
6.800000,0.664249,1.454142,-103.062529,-96.212123,-283.023843
6.810000,0.766747,1.356649,-115.847923,-114.176143,-313.249976
6.820000,0.838672,0.848911,-130.181026,-121.420496,-314.008512
6.830000,0.827737,-0.372964,-143.950725,-104.370452,-253.599594
6.840000,0.698557,-1.717769,-153.666015,-55.901148,-148.036294
6.850000,0.494253,-2.054116,-156.366037,8.090120,-64.963935
6.860000,0.315787,-1.127763,-152.087851,57.351869,-50.116613
6.870000,0.235400,0.223211,-143.951693,73.331642,-88.205592
6.880000,0.254849,1.194470,-135.887817,59.433238,-141.874588
6.890000,0.330129,1.505825,-130.521073,31.482328,-183.105029
6.900000,0.395928,0.987486,-128.281381,9.502836,-182.025816
6.910000,0.383808,-0.250673,-127.230628,12.088117,-120.944717
6.920000,0.273447,-1.291493,-124.066376,42.032152,-36.234313
6.930000,0.129119,-1.138243,-116.695053,77.959444,3.700997
6.940000,0.040740,-0.091849,-106.126260,93.904394,-17.101049
6.950000,0.022627,0.500092,-95.107779,88.319791,-40.059970
6.960000,0.002976,-0.060101,-84.885653,83.992864,-8.292217
6.970000,-0.090422,-1.191705,-73.905392,101.032050,75.100507
6.980000,-0.267173,-2.040357,-59.431320,139.583097,173.137978
6.990000,-0.483907,-2.204074,-39.751267,184.923401,252.366353
7.000000,-0.672267,-1.524581,-15.313156,216.993148,282.490523
7.010000,-0.764077,-0.165036,11.115890,218.107194,248.454214
7.020000,-0.737627,1.038412,35.499633,185.788593,182.397718
7.030000,-0.645390,1.242672,54.869257,138.747706,141.591180
7.040000,-0.561628,0.708373,68.954533,99.533882,138.680282
7.050000,-0.505072,0.407806,79.145009,72.376526,134.212649
7.060000,-0.446635,0.563780,86.311353,47.679092,107.901755
7.070000,-0.379955,0.520280,90.503588,23.482779,88.368094
7.080000,-0.335922,0.021963,92.296204,8.480287,97.905328
7.090000,-0.332143,-0.451577,93.129824,6.512988,119.831038
7.100000,-0.358630,-0.709976,94.328489,13.260401,141.796726
7.110000,-0.415828,-1.127213,96.822046,27.926429,181.466356
7.120000,-0.517981,-1.702558,101.765294,53.628891,243.546405
7.130000,-0.651561,-1.874116,110.256002,85.212287,297.106967
7.140000,-0.774646,-1.514621,122.218824,110.174914,322.146620
7.150000,-0.865195,-1.149559,136.415840,123.142562,336.013984
7.160000,-0.928966,-0.942430,151.568551,127.121289,348.386140
7.170000,-0.955445,-0.424442,166.549379,120.084178,333.790853
7.180000,-0.912110,0.492708,179.536213,94.096659,277.247469
7.190000,-0.793741,1.182254,188.184656,49.937675,206.497027
7.200000,-0.637159,1.288647,191.048694,0.098925,150.596144
7.210000,-0.477712,1.148209,188.185039,-44.871313,105.565036
7.220000,-0.330153,0.941000,180.441581,-81.395601,67.814689
7.230000,-0.217483,0.363835,169.138828,-103.893936,59.189882
7.240000,-0.170538,-0.505499,156.435766,-105.274515,86.262610
7.250000,-0.182634,-0.964417,144.717290,-89.927054,113.708823
7.260000,-0.206841,-0.759348,135.064021,-73.011771,113.849855
7.270000,-0.218286,-0.568895,127.085857,-61.600151,110.223518
7.280000,-0.245189,-0.959847,120.578124,-47.021419,138.919674
7.290000,-0.321899,-1.602383,116.580256,-20.010597,195.953599
7.300000,-0.441528,-1.901406,116.474245,15.984114,251.053686
7.310000,-0.564010,-1.656449,120.581874,48.621179,281.393936
7.320000,-0.635788,-0.774757,127.565999,63.170543,264.749123
7.330000,-0.595858,0.801349,134.282406,44.475067,178.105152
7.340000,-0.411354,2.444723,136.268058,-12.861759,40.051521
7.350000,-0.131582,2.986403,129.851561,-90.377101,-77.904527
7.360000,0.130274,2.087800,114.751256,-153.833349,-121.968109
7.370000,0.296331,0.795132,94.149103,-183.048358,-115.321265
7.380000,0.383368,0.245659,71.802788,-186.813104,-117.167194
7.390000,0.455260,0.481148,49.433994,-186.012090,-150.980020
7.400000,0.551935,0.932203,26.735655,-192.316220,-203.418316
7.410000,0.676102,1.260161,2.797565,-205.628108,-259.460849
7.420000,0.803050,1.174847,-22.772594,-218.142388,-297.193410
7.430000,0.874698,0.240766,-48.902374,-213.507075,-276.752365
7.440000,0.823557,-1.371439,-72.396209,-174.670952,-183.641750
7.450000,0.643958,-2.523854,-89.090347,-104.097109,-69.507888
7.460000,0.422124,-2.256946,-96.800613,-29.836521,-8.331756
7.470000,0.265617,-0.944251,-97.128380,17.443178,-18.517776
7.480000,0.211970,0.229189,-94.006268,30.415264,-56.812382
7.490000,0.218282,0.551292,-90.652459,25.167775,-75.241672
7.500000,0.216662,0.113317,-87.875893,22.877431,-55.277007
7.510000,0.162642,-0.632767,-84.456550,35.664095,-3.268144
7.520000,0.056560,-1.108639,-78.597612,61.629490,53.462394
7.530000,-0.054796,-0.831275,-69.577660,86.016581,76.543928
7.540000,-0.111549,0.059835,-58.687469,92.152184,52.517053
7.550000,-0.095032,0.810343,-48.457768,76.967298,10.642034
7.560000,-0.038011,0.965606,-40.780190,52.183472,-16.681454
7.570000,0.025327,0.880509,-36.058256,28.460223,-34.646213
7.580000,0.094490,0.989139,-34.090101,5.743154,-63.494080
7.590000,0.176871,1.116587,-34.926940,-18.134448,-97.520361
7.600000,0.259937,0.989254,-38.519166,-39.461804,-119.708319
7.610000,0.334524,0.892855,-44.363925,-55.993236,-140.438492
7.620000,0.421555,1.219286,-52.233653,-74.232915,-185.149836
7.630000,0.546635,1.748017,-62.825345,-101.165261,-252.071387
7.640000,0.701503,1.951993,-77.061735,-133.389171,-313.683361
7.650000,0.851037,1.703811,-94.924653,-160.386364,-352.257779
7.660000,0.962745,1.175720,-115.203724,-173.619803,-365.060274
7.670000,1.011219,0.389212,-135.877612,-167.488142,-344.680530
7.680000,0.975239,-0.587625,-154.359496,-138.212057,-287.305025
7.690000,0.858275,-1.313837,-168.020477,-89.461985,-214.879740
7.700000,0.698425,-1.448830,-175.292945,-34.234422,-156.188205
7.710000,0.531390,-1.337897,-176.151208,16.734210,-106.945382
7.720000,0.352839,-1.548982,-171.092792,65.241239,-38.965743
7.730000,0.142193,-1.968577,-160.000764,117.342751,49.375460
7.740000,-0.083806,-1.916048,-142.656021,167.797955,120.567185
7.750000,-0.268055,-1.107900,-120.233833,200.650463,142.253576
7.760000,-0.364776,-0.016888,-95.636151,205.068843,121.428966
7.770000,-0.376012,0.745688,-72.143663,184.947171,87.621203
7.780000,-0.336958,1.004146,-51.920491,153.008037,60.959561
7.790000,-0.282414,0.939491,-35.639588,120.363809,44.619751
7.800000,-0.230322,0.780503,-23.016330,92.113075,33.835501
7.810000,-0.183970,0.657160,-13.473094,68.664075,23.550722
7.820000,-0.143880,0.523134,-6.466199,49.630083,16.063036
7.830000,-0.123381,0.150561,-1.293395,38.307793,26.483948
7.840000,-0.152663,-0.624574,3.438014,42.360803,72.561485
7.850000,-0.257276,-1.574877,9.969683,67.213177,152.097995
7.860000,-0.424995,-2.111242,20.531192,106.967367,233.268791
7.870000,-0.596541,-1.757191,35.810752,143.151429,273.834714
7.880000,-0.698586,-0.635160,54.051060,155.524674,255.058292
7.890000,-0.695441,0.555387,71.792781,136.839590,197.961603
7.900000,-0.610892,1.151547,85.844628,97.422994,141.759711
7.910000,-0.495824,1.152337,94.787544,53.959591,103.593384
7.920000,-0.376013,1.109121,98.725416,14.078621,66.183569
7.930000,-0.239506,1.377878,97.904939,-26.053154,8.757968
7.940000,-0.071800,1.727634,91.993409,-70.453429,-62.738592
7.950000,0.114222,1.774615,80.676079,-114.942617,-126.007505
7.960000,0.286910,1.443491,64.504500,-150.577548,-166.967973
7.970000,0.413716,0.788741,45.079854,-169.194726,-177.367540
7.980000,0.462844,-0.208959,24.900402,-163.753505,-145.765423
7.990000,0.414049,-1.300732,7.096413,-131.311232,-77.186185
8.000000,0.288005,-1.860497,-5.548640,-80.852977,-8.038307
8.010000,0.143829,-1.624013,-12.027326,-31.121371,29.452435
8.020000,0.024944,-1.155841,-13.306212,5.823053,47.310166
8.030000,-0.074244,-1.034533,-10.826134,33.099289,74.669684
8.040000,-0.169678,-1.010914,-5.346671,56.250098,105.252377
8.050000,-0.246933,-0.645359,2.478851,71.601110,113.642640
8.060000,-0.291151,-0.270463,11.442391,75.902939,110.535386
8.070000,-0.324720,-0.385265,20.617612,76.798424,126.908302
8.080000,-0.366625,-0.516755,30.045302,79.942280,146.932138
8.090000,-0.379055,0.134014,39.427582,74.288807,120.443352
8.100000,-0.314903,1.121147,46.837037,47.633772,52.644076
8.110000,-0.207211,1.149230,50.279816,11.883488,15.474360
8.120000,-0.146388,0.086044,50.349065,-6.432705,45.406110
8.130000,-0.165731,-0.759315,49.843225,-0.124063,92.028237
8.140000,-0.211207,-0.624016,50.692652,12.669426,101.330769
8.150000,-0.233182,-0.230724,52.604899,17.349589,90.600375
8.160000,-0.244341,-0.315153,54.768757,18.533509,98.661930
8.170000,-0.269336,-0.540727,57.294767,23.506112,117.987763
8.180000,-0.301324,-0.513611,60.553774,29.843334,127.787654
8.190000,-0.336197,-0.598816,64.563472,36.295478,143.818774
8.200000,-0.387429,-0.874898,69.568847,46.659835,174.283919
8.210000,-0.428112,-0.456790,75.673316,52.760179,168.625957
8.220000,-0.376633,1.067264,80.980265,32.009701,80.233380
8.230000,-0.192911,2.504655,81.521932,-23.648629,-48.215144
8.240000,0.053917,2.564342,74.389081,-90.564225,-132.862247
8.250000,0.266441,1.729313,60.161446,-140.093767,-163.789673
8.260000,0.430890,1.378082,41.287606,-170.554475,-201.234500
8.270000,0.593216,1.651585,19.109991,-197.074839,-267.323221
8.280000,0.757501,1.554745,-6.170205,-221.080195,-316.764365
8.290000,0.876862,0.815004,-33.462811,-229.595803,-321.111376
8.300000,0.932144,0.223604,-60.534189,-219.108903,-311.179142
8.310000,0.952916,0.154558,-85.710416,-200.164280,-314.504274
8.320000,0.955587,0.023006,-108.432799,-178.243169,-309.148548
8.330000,0.915594,-0.566396,-127.984525,-146.693820,-268.325076
8.340000,0.814525,-1.176068,-142.866859,-101.490787,-206.423173
8.350000,0.673962,-1.331976,-151.847088,-50.341578,-152.935851
8.360000,0.531025,-1.105912,-154.939024,-4.368587,-116.891329
8.370000,0.414760,-0.628711,-153.277005,28.848877,-101.791702
8.380000,0.352796,0.162641,-148.793788,42.955007,-119.738205
8.390000,0.358554,0.930080,-143.950891,36.384616,-159.240260
8.400000,0.390606,0.832522,-140.474964,23.293103,-166.854498
8.410000,0.358103,-0.447183,-137.504593,30.073746,-97.270112
8.420000,0.198096,-2.051707,-131.502295,72.073405,30.243870
8.430000,-0.063183,-2.821528,-118.765808,137.720702,152.346182
8.440000,-0.341809,-2.522476,-98.107110,200.649725,229.904024
8.450000,-0.575204,-1.827017,-71.084292,243.645367,273.618032
8.460000,-0.755289,-1.348895,-40.200522,266.787151,309.740186
8.470000,-0.898655,-1.102160,-7.399848,276.996308,344.609144
8.480000,-1.007428,-0.757785,25.950787,276.277530,363.569143
8.490000,-1.058191,-0.038976,58.237119,259.220217,345.844875
